항목,당기,전기,당기_num,전기_num,year,table_index,source
USD,72735,59453,72735.0,59453.0,2019,206,감사보고서_2019.htm
EUR,"(19,487)","(82,316)",-19487.0,-82316.0,2019,206,감사보고서_2019.htm
JPY,"(6,274)","(8,024)",-6274.0,-8024.0,2019,206,감사보고서_2019.htm
INR,64155,92121,64155.0,92121.0,2019,206,감사보고서_2019.htm
기타포괄손익-공정가치금융자산,1124725,,1124725.0,,2019,217,감사보고서_2019.htm
당기손익-공정가치금융자산,-,,0.0,,2019,217,감사보고서_2019.htm
사채,-,,0.0,,2019,217,감사보고서_2019.htm
기초,83258,22921,83258.0,22921.0,2019,223,감사보고서_2019.htm
매입,6701,-,6701.0,0.0,2019,223,감사보고서_2019.htm
매도,"(3,105)","(8,391)",-3105.0,-8391.0,2019,223,감사보고서_2019.htm
평가(당기손익),"(1,458)","(1,361)",-1458.0,-1361.0,2019,223,감사보고서_2019.htm
평가(기타포괄손익),733,"(7,595)",733.0,-7595.0,2019,223,감사보고서_2019.htm
기타(*),"(1,593)",77684,-1593.0,77684.0,2019,223,감사보고서_2019.htm
기말,84536,83258,84536.0,83258.0,2019,223,감사보고서_2019.htm
Ⅰ. 유 동 자 산,73798549,72659080.0,73798549.0,72659080.0,2020,10,감사보고서_2020.htm
1. 현금및현금성자산,989045.0,2081917.0,989045.0,2081917.0,2020,10,감사보고서_2020.htm
2. 단기금융상품,29101284.0,26501392.0,29101284.0,26501392.0,2020,10,감사보고서_2020.htm
3. 매출채권,24736740.0,26255438.0,24736740.0,26255438.0,2020,10,감사보고서_2020.htm
4. 미수금,1898583.0,2406795.0,1898583.0,2406795.0,2020,10,감사보고서_2020.htm
5. 선급비용,890680.0,813651.0,890680.0,813651.0,2020,10,감사보고서_2020.htm
6. 재고자산,13831372.0,12201712.0,13831372.0,12201712.0,2020,10,감사보고서_2020.htm
7. 기타유동자산,2350845.0,2398175.0,2350845.0,2398175.0,2020,10,감사보고서_2020.htm
Ⅱ. 비 유 동 자 산,155865878,143521840.0,155865878.0,143521840.0,2020,10,감사보고서_2020.htm
1. 기타포괄손익-공정가치금융자산,1539659.0,1206080.0,1539659.0,1206080.0,2020,10,감사보고서_2020.htm
2. 당기손익-공정가치금융자산,3107.0,3181.0,3107.0,3181.0,2020,10,감사보고서_2020.htm
"3. 종속기업, 관계기업 및 공동기업 투자",56587548.0,56571252.0,56587548.0,56571252.0,2020,10,감사보고서_2020.htm
4. 유형자산,86166924.0,74090275.0,86166924.0,74090275.0,2020,10,감사보고서_2020.htm
5. 무형자산,7002648.0,8008653.0,7002648.0,8008653.0,2020,10,감사보고서_2020.htm
6. 순확정급여자산,1162456.0,486855.0,1162456.0,486855.0,2020,10,감사보고서_2020.htm
7. 이연법인세자산,992385.0,547176.0,992385.0,547176.0,2020,10,감사보고서_2020.htm
8. 기타비유동자산,2411151.0,2608368.0,2411151.0,2608368.0,2020,10,감사보고서_2020.htm
자 산 총 계,229664427,216180920.0,229664427.0,216180920.0,2020,10,감사보고서_2020.htm
Ⅰ. 유 동 부 채,44412904,36237164.0,44412904.0,36237164.0,2020,10,감사보고서_2020.htm
1. 매입채무,6599025.0,7547273.0,6599025.0,7547273.0,2020,10,감사보고서_2020.htm
2. 단기차입금,12520367.0,10228216.0,12520367.0,10228216.0,2020,10,감사보고서_2020.htm
3. 미지급금,9829541.0,9142890.0,9829541.0,9142890.0,2020,10,감사보고서_2020.htm
4. 선수금,424368.0,355562.0,424368.0,355562.0,2020,10,감사보고서_2020.htm
5. 예수금,432714.0,383450.0,432714.0,383450.0,2020,10,감사보고서_2020.htm
6. 미지급비용,7927017.0,5359291.0,7927017.0,5359291.0,2020,10,감사보고서_2020.htm
7. 당기법인세부채,3556146.0,788846.0,3556146.0,788846.0,2020,10,감사보고서_2020.htm
8. 유동성장기부채,87571.0,153942.0,87571.0,153942.0,2020,10,감사보고서_2020.htm
9. 충당부채,2932468.0,2042039.0,2932468.0,2042039.0,2020,10,감사보고서_2020.htm
10. 기타유동부채,103687.0,235655.0,103687.0,235655.0,2020,10,감사보고서_2020.htm
Ⅱ. 비 유 동 부 채,1934799,2073509.0,1934799.0,2073509.0,2020,10,감사보고서_2020.htm
1. 사채,31909.0,39520.0,31909.0,39520.0,2020,10,감사보고서_2020.htm
2. 장기차입금,150397.0,174651.0,150397.0,174651.0,2020,10,감사보고서_2020.htm
3. 장기미지급금,1247752.0,1574535.0,1247752.0,1574535.0,2020,10,감사보고서_2020.htm
4. 장기충당부채,503035.0,283508.0,503035.0,283508.0,2020,10,감사보고서_2020.htm
5. 기타비유동부채,1706.0,1295.0,1706.0,1295.0,2020,10,감사보고서_2020.htm
부 채 총 계,46347703,38310673.0,46347703.0,38310673.0,2020,10,감사보고서_2020.htm
Ⅰ. 자본금,897514,897514.0,897514.0,897514.0,2020,10,감사보고서_2020.htm
1. 우선주자본금,119467.0,119467.0,119467.0,119467.0,2020,10,감사보고서_2020.htm
2. 보통주자본금,778047.0,778047.0,778047.0,778047.0,2020,10,감사보고서_2020.htm
Ⅱ. 주식발행초과금,4403893,4403893.0,4403893.0,4403893.0,2020,10,감사보고서_2020.htm
Ⅲ. 이익잉여금,178284102,172288326.0,178284102.0,172288326.0,2020,10,감사보고서_2020.htm
Ⅳ. 기타자본항목,"(268,785)",280514.0,-268785.0,280514.0,2020,10,감사보고서_2020.htm
자 본 총 계,183316724,177870247.0,183316724.0,177870247.0,2020,10,감사보고서_2020.htm
부 채 와 자 본 총 계,229664427,216180920.0,229664427.0,216180920.0,2020,10,감사보고서_2020.htm
Ⅰ. 매 출 액,166311191.0,154772859.0,166311191.0,154772859.0,2020,13,감사보고서_2020.htm
Ⅱ. 매 출 원 가,116753419.0,113618444.0,116753419.0,113618444.0,2020,13,감사보고서_2020.htm
Ⅲ. 매 출 총 이 익,49557772.0,41154415.0,49557772.0,41154415.0,2020,13,감사보고서_2020.htm
판매비와관리비,29038798.0,27039348.0,29038798.0,27039348.0,2020,13,감사보고서_2020.htm
Ⅳ. 영 업 이 익,20518974.0,14115067.0,20518974.0,14115067.0,2020,13,감사보고서_2020.htm
기 타 수 익,797494.0,5223302.0,797494.0,5223302.0,2020,13,감사보고서_2020.htm
기 타 비 용,857242.0,678565.0,857242.0,678565.0,2020,13,감사보고서_2020.htm
금 융 수 익,5676877.0,4281534.0,5676877.0,4281534.0,2020,13,감사보고서_2020.htm
금 융 비 용,5684180.0,3908869.0,5684180.0,3908869.0,2020,13,감사보고서_2020.htm
Ⅴ. 법인세비용차감전순이익,20451923.0,19032469.0,20451923.0,19032469.0,2020,13,감사보고서_2020.htm
법 인 세 비 용,4836905.0,3679146.0,4836905.0,3679146.0,2020,13,감사보고서_2020.htm
Ⅵ. 당 기 순 이 익,15615018.0,15353323.0,15615018.0,15353323.0,2020,13,감사보고서_2020.htm
기본주당이익(단위 : 원),2299.0,2260.0,2299.0,2260.0,2020,13,감사보고서_2020.htm
희석주당이익(단위 : 원),2299.0,2260.0,2299.0,2260.0,2020,13,감사보고서_2020.htm
Ⅰ. 당기순이익,15615018,15353323,15615018.0,15353323.0,2020,16,감사보고서_2020.htm
Ⅱ. 기타포괄손익,"(549,299)","(851,958)",-549299.0,-851958.0,2020,16,감사보고서_2020.htm
후속적으로 당기손익으로 재분류되지 않는 포괄손익,"(549,299)","(851,958)",-549299.0,-851958.0,2020,16,감사보고서_2020.htm
1. 기타포괄손익-공정가치금융자산평가손익,93251,73199,93251.0,73199.0,2020,16,감사보고서_2020.htm
2. 순확정급여부채(자산) 재측정요소,"(642,550)","(925,157)",-642550.0,-925157.0,2020,16,감사보고서_2020.htm
후속적으로 당기손익으로 재분류되는 포괄손익,-,-,0.0,0.0,2020,16,감사보고서_2020.htm
Ⅲ. 총포괄손익,15065719,14501365,15065719.0,14501365.0,2020,16,감사보고서_2020.htm
Ⅰ. 영업활동 현금흐름,37509025,22796257,37509025.0,22796257.0,2020,22,감사보고서_2020.htm
1. 영업에서 창출된 현금흐름,39541654,28344706,39541654.0,28344706.0,2020,22,감사보고서_2020.htm
가. 당기순이익,15615018,15353323,15615018.0,15353323.0,2020,22,감사보고서_2020.htm
나. 조정,24319842,16911222,24319842.0,16911222.0,2020,22,감사보고서_2020.htm
다. 영업활동으로 인한 자산부채의 변동,"(393,206)","(3,919,839)",-393206.0,-3919839.0,2020,22,감사보고서_2020.htm
2. 이자의 수취,448323,673363,448323.0,673363.0,2020,22,감사보고서_2020.htm
3. 이자의 지급,"(148,262)","(306,633)",-148262.0,-306633.0,2020,22,감사보고서_2020.htm
4. 배당금 수입,129569,4625181,129569.0,4625181.0,2020,22,감사보고서_2020.htm
5. 법인세 납부액,"(2,462,259)","(10,540,360)",-2462259.0,-10540360.0,2020,22,감사보고서_2020.htm
Ⅱ. 투자활동 현금흐름,"(31,175,575)","(13,537,171)",-31175575.0,-13537171.0,2020,22,감사보고서_2020.htm
1. 단기금융상품의 순감소(증가),"(2,099,892)",6212479,-2099892.0,6212479.0,2020,22,감사보고서_2020.htm
2. 장기금융상품의 처분,-,1400000,0.0,1400000.0,2020,22,감사보고서_2020.htm
3. 기타포괄손익-공정가치금융자산의 처분,503,1239,503.0,1239.0,2020,22,감사보고서_2020.htm
4. 기타포괄손익-공정가치금융자산의 취득,"(204,957)","(6,701)",-204957.0,-6701.0,2020,22,감사보고서_2020.htm
5. 당기손익-공정가치금융자산의 처분,74,7334,74.0,7334.0,2020,22,감사보고서_2020.htm
"6. 종속기업, 관계기업 및 공동기업 투자의 처분",22057,58677,22057.0,58677.0,2020,22,감사보고서_2020.htm
"7. 종속기업, 관계기업 및 공동기업 투자의 취득","(163,456)","(925,139)",-163456.0,-925139.0,2020,22,감사보고서_2020.htm
8. 유형자산의 처분,431142,600901,431142.0,600901.0,2020,22,감사보고서_2020.htm
9. 유형자산의 취득,"(26,962,042)","(17,240,242)",-26962042.0,-17240242.0,2020,22,감사보고서_2020.htm
10. 무형자산의 처분,1082,1965,1082.0,1965.0,2020,22,감사보고서_2020.htm
11. 무형자산의 취득,"(2,239,834)","(2,855,959)",-2239834.0,-2855959.0,2020,22,감사보고서_2020.htm
12. 사업결합으로 인한 현금유출액,-,"(785,000)",0.0,-785000.0,2020,22,감사보고서_2020.htm
13. 기타투자활동으로 인한 현금유출입액,39748,"(6,725)",39748.0,-6725.0,2020,22,감사보고서_2020.htm
Ⅲ. 재무활동 현금흐름,"(7,426,376)","(9,787,719)",-7426376.0,-9787719.0,2020,22,감사보고서_2020.htm
1. 단기차입금의 순증가(감소),2326350,"(41,078)",2326350.0,-41078.0,2020,22,감사보고서_2020.htm
2. 사채 및 장기차입금의 상환,"(134,443)","(128,431)",-134443.0,-128431.0,2020,22,감사보고서_2020.htm
3. 배당금의 지급,"(9,618,283)","(9,618,210)",-9618283.0,-9618210.0,2020,22,감사보고서_2020.htm
Ⅳ. 외화환산으로 인한 현금의 변동,54,2593,54.0,2593.0,2020,22,감사보고서_2020.htm
Ⅴ. 현금및현금성자산의 증가(감소)(Ⅰ+Ⅱ+Ⅲ+Ⅳ),"(1,092,872)","(526,040)",-1092872.0,-526040.0,2020,22,감사보고서_2020.htm
Ⅵ. 기초의 현금및현금성자산,2081917,2607957,2081917.0,2607957.0,2020,22,감사보고서_2020.htm
Ⅶ. 기말의 현금및현금성자산,989045,2081917,989045.0,2081917.0,2020,22,감사보고서_2020.htm
현금및현금성자산,-,,0.0,,2020,28,감사보고서_2020.htm
단기금융상품,-,,0.0,,2020,28,감사보고서_2020.htm
매출채권,-,,0.0,,2020,28,감사보고서_2020.htm
기타포괄손익-공정가치금융자산,-,,0.0,,2020,28,감사보고서_2020.htm
당기손익-공정가치금융자산,3107,,3107.0,,2020,28,감사보고서_2020.htm
기타,-,,0.0,,2020,28,감사보고서_2020.htm
계,3107,,3107.0,,2020,28,감사보고서_2020.htm
현금및현금성자산,-,,0.0,,2020,33,감사보고서_2020.htm
단기금융상품,-,,0.0,,2020,33,감사보고서_2020.htm
매출채권,-,,0.0,,2020,33,감사보고서_2020.htm
기타포괄손익-공정가치금융자산,-,,0.0,,2020,33,감사보고서_2020.htm
당기손익-공정가치금융자산,3181,,3181.0,,2020,33,감사보고서_2020.htm
기타,-,,0.0,,2020,33,감사보고서_2020.htm
계,3181,,3181.0,,2020,33,감사보고서_2020.htm
평가손익(기타포괄손익),-,,0.0,,2020,38,감사보고서_2020.htm
평가ㆍ처분손익(당기손익),(1),,-1.0,,2020,38,감사보고서_2020.htm
이자수익,-,,0.0,,2020,38,감사보고서_2020.htm
외환차이(당기손익),-,,0.0,,2020,38,감사보고서_2020.htm
배당금수익,1343,,1343.0,,2020,38,감사보고서_2020.htm
손상(환입),-,,0.0,,2020,38,감사보고서_2020.htm
평가손익(기타포괄손익),-,,0.0,,2020,43,감사보고서_2020.htm
평가ㆍ처분손익(당기손익),3130,,3130.0,,2020,43,감사보고서_2020.htm
이자수익,-,,0.0,,2020,43,감사보고서_2020.htm
외환차이(당기손익),-,,0.0,,2020,43,감사보고서_2020.htm
배당금수익,140,,140.0,,2020,43,감사보고서_2020.htm
손상(환입),-,,0.0,,2020,43,감사보고서_2020.htm
기초,3181,7413,3181.0,7413.0,2020,56,감사보고서_2020.htm
처분,(74),"(2,774)",-74.0,-2774.0,2020,56,감사보고서_2020.htm
공정가치평가,-,"(1,458)",0.0,-1458.0,2020,56,감사보고서_2020.htm
기말,3107,3181,3107.0,3181.0,2020,56,감사보고서_2020.htm
기초,134130,31393,134130.0,31393.0,2020,58,감사보고서_2020.htm
공정가치평가,128622,101449,128622.0,101449.0,2020,58,감사보고서_2020.htm
처분으로 인한 이익잉여금 대체,-,1288,0.0,1288.0,2020,58,감사보고서_2020.htm
기말,262752,134130,262752.0,134130.0,2020,58,감사보고서_2020.htm
차감: 자본에 가감되는 법인세효과,"(72,257)","(36,886)",-72257.0,-36886.0,2020,58,감사보고서_2020.htm
계,190495,97244,190495.0,97244.0,2020,58,감사보고서_2020.htm
채권액,24841610,26520599,24841610.0,26520599.0,2020,63,감사보고서_2020.htm
차감: 손실충당금,"(37,469)","(37,992)",-37469.0,-37992.0,2020,63,감사보고서_2020.htm
소 계,24804141,26482607,24804141.0,26482607.0,2020,63,감사보고서_2020.htm
차감: 장기 채권,"(67,401)","(227,169)",-67401.0,-227169.0,2020,63,감사보고서_2020.htm
유동항목,24736740,26255438,24736740.0,26255438.0,2020,63,감사보고서_2020.htm
기초,37992,260588,37992.0,260588.0,2020,65,감사보고서_2020.htm
대손상각(환입),(489),"(222,589)",-489.0,-222589.0,2020,65,감사보고서_2020.htm
제각,(34),-,-34.0,0.0,2020,65,감사보고서_2020.htm
기타,-,(7),0.0,-7.0,2020,65,감사보고서_2020.htm
기말,37469,37992,37469.0,37992.0,2020,65,감사보고서_2020.htm
제품 및 상품,2535410,2621083,2535410.0,2621083.0,2020,70,감사보고서_2020.htm
반제품 및 재공품,8904968,7956962,8904968.0,7956962.0,2020,70,감사보고서_2020.htm
원재료 및 저장품,2544706,2014689,2544706.0,2014689.0,2020,70,감사보고서_2020.htm
미착품,409394,390807,409394.0,390807.0,2020,70,감사보고서_2020.htm
계,14394478,12983541,14394478.0,12983541.0,2020,70,감사보고서_2020.htm
기초,56571252,55959745,56571252.0,55959745.0,2020,72,감사보고서_2020.htm
취득,163456,925139,163456.0,925139.0,2020,72,감사보고서_2020.htm
처분,"(22,057)","(58,677)",-22057.0,-58677.0,2020,72,감사보고서_2020.htm
손상,"(125,103)","(254,955)",-125103.0,-254955.0,2020,72,감사보고서_2020.htm
기말,56587548,56571252,56587548.0,56571252.0,2020,72,감사보고서_2020.htm
삼성디스플레이㈜,50039755,,50039755.0,,2020,76,감사보고서_2020.htm
"Samsung Electronics America, Inc. (SEA)",36765070,,36765070.0,,2020,76,감사보고서_2020.htm
"Samsung (CHINA) Investment Co., Ltd. (SCIC)",15438819,,15438819.0,,2020,76,감사보고서_2020.htm
"Samsung (China) Semiconductor Co., Ltd. (SCS)",14348735,,14348735.0,,2020,76,감사보고서_2020.htm
Samsung Electronics Europe Holding Cooperatief U.A. (SEEH),11495430,,11495430.0,,2020,76,감사보고서_2020.htm
Samsung Asia Pte. Ltd. (SAPL),9552755,,9552755.0,,2020,76,감사보고서_2020.htm
"Shanghai Samsung Semiconductor Co., Ltd. (SSS)",7678989,,7678989.0,,2020,76,감사보고서_2020.htm
Samsung Eletronica da Amazonia Ltda. (SEDA),6280131,,6280131.0,,2020,76,감사보고서_2020.htm
Samsung India Electronics Private Ltd. (SIEL),6250492,,6250492.0,,2020,76,감사보고서_2020.htm
"Thai Samsung Electronics Co., Ltd. (TSE)",2920299,,2920299.0,,2020,76,감사보고서_2020.htm
Samsung Electronics (UK) Ltd. (SEUK),2767563,,2767563.0,,2020,76,감사보고서_2020.htm
Samsung Electronics GmbH (SEG),2687535,,2687535.0,,2020,76,감사보고서_2020.htm
Samsung Electronics Hungarian Private Co. Ltd. (SEH),2230457,,2230457.0,,2020,76,감사보고서_2020.htm
Samsung Electronics Benelux B.V. (SEBN),2145488,,2145488.0,,2020,76,감사보고서_2020.htm
Samsung Electronics Europe Logistics B.V. (SELS),1700033,,1700033.0,,2020,76,감사보고서_2020.htm
삼성디스플레이㈜,407791,46543974,407791.0,46543974.0,2020,79,감사보고서_2020.htm
"Samsung Electronics America, Inc. (SEA)",1127719,34704039,1127719.0,34704039.0,2020,79,감사보고서_2020.htm
"Samsung (CHINA) Investment Co., Ltd. (SCIC)",581115,14637222,581115.0,14637222.0,2020,79,감사보고서_2020.htm
"Samsung (China) Semiconductor Co., Ltd. (SCS)",537037,12370070,537037.0,12370070.0,2020,79,감사보고서_2020.htm
Samsung Electronics Europe Holding Cooperatief U.A. (SEEH),21915,10682847,21915.0,10682847.0,2020,79,감사보고서_2020.htm
Samsung Asia Pte. Ltd. (SAPL),1265359,9137262,1265359.0,9137262.0,2020,79,감사보고서_2020.htm
Samsung Eletronica da Amazonia Ltda. (SEDA),887298,7058719,887298.0,7058719.0,2020,79,감사보고서_2020.htm
Samsung India Electronics Private Ltd. (SIEL),448678,7042872,448678.0,7042872.0,2020,79,감사보고서_2020.htm
"Shanghai Samsung Semiconductor Co., Ltd. (SSS)",265801,5880616,265801.0,5880616.0,2020,79,감사보고서_2020.htm
"Thai Samsung Electronics Co., Ltd. (TSE)",144087,2912731,144087.0,2912731.0,2020,79,감사보고서_2020.htm
